id,nama,tanggal,jumlah
TRX02900,NEZLS,2024-10-28,848.36
TRX02901,JVBKR,2023-08-03,680.64
TRX02902,PONAY,2025-04-29,12.64
TRX02903,RTOYM,2024-02-21,382.04
TRX02904,SOEMJ,2024-12-14,705.42
TRX02905,FZUTW,2023-10-15,457.94
TRX02906,VHEOC,2024-09-02,532.84
TRX02907,VDFRS,2025-08-02,462.82
TRX02908,CZKNX,2024-03-30,687.93
TRX02909,AFURM,2024-12-15,415.14
TRX02910,OLLQR,2023-01-28,808.07
TRX02911,SEOVF,2024-01-01,348.84
TRX02912,NYSOX,2023-03-22,458.24
TRX02913,FEGVC,2025-06-13,832.8
TRX02914,KHERR,2025-05-23,619.03
TRX02915,VFWQJ,2025-03-11,705.11
TRX02916,VKMME,2024-08-19,283.96
TRX02917,UKODL,2023-09-07,738.45
TRX02918,KTAVI,2023-12-05,75.6
TRX02919,RQXGT,2023-03-08,999.91
TRX02920,EJLBD,2024-01-19,630.11
TRX02921,KYPCV,2023-07-06,963.47
TRX02922,RDOXO,2025-03-17,968.94
TRX02923,QEIMK,2024-12-17,464.0
TRX02924,SPJBU,2023-04-25,285.13
TRX02925,SGYTI,2024-08-01,875.24
TRX02926,PAEUJ,2025-09-08,213.19
TRX02927,KHDRN,2025-02-19,715.35
TRX02928,MQSSL,2025-08-11,583.92
TRX02929,NAOFR,2023-07-04,639.6
TRX02930,YGEFL,2025-05-14,712.36
TRX02931,AUJLO,2024-10-04,259.1
TRX02932,DBMPA,2025-03-04,960.3
TRX02933,CIXUW,2024-07-22,788.78
TRX02934,GCTRL,2025-03-27,276.65
TRX02935,FSXWS,2024-05-27,824.96
TRX02936,VCZTU,2023-03-04,797.22
TRX02937,XPYTW,2025-05-12,284.54
TRX02938,ZKVNE,2024-05-30,919.96
TRX02939,ZAOMR,2024-03-16,565.38
TRX02940,PPGIF,2023-09-11,467.93
TRX02941,AUHII,2025-12-06,51.61
TRX02942,VBHJI,2023-09-25,921.01
TRX02943,FVBCC,2023-03-10,572.24
TRX02944,QEQLV,2025-06-23,336.98
TRX02945,ZVRVC,2023-01-02,609.54
TRX02946,CESKV,2025-07-26,662.18
TRX02947,RHAZP,2024-02-26,667.33
TRX02948,ZVFPI,2023-11-12,670.17
TRX02949,MRIIW,2025-08-27,53.42
TRX02950,ICVZT,2024-12-20,913.2
TRX02951,HFGYH,2025-04-18,721.34
TRX02952,NDMTY,2024-02-02,646.9
TRX02953,BDJKT,2025-09-28,240.87
TRX02954,AHEDY,2023-10-26,514.18
TRX02955,ZLHOR,2025-12-27,154.69
TRX02956,VCUWR,2024-08-18,731.05
TRX02957,BZZOE,2024-08-31,33.89
TRX02958,YNNOV,2024-02-15,346.27
TRX02959,CWXRC,2023-06-06,308.63
TRX02960,YUWRK,2023-04-05,539.72
TRX02961,LSKNB,2025-10-10,454.3
TRX02962,ZVGNM,2024-02-16,489.07
TRX02963,ZOZSA,2025-05-13,225.54
TRX02964,KTJEG,2023-12-16,23.01
TRX02965,LIGFY,2024-01-08,193.77
TRX02966,MZSRD,2025-05-22,240.32
TRX02967,EHCQV,2024-12-03,636.9
TRX02968,TVPYR,2024-08-14,537.68
TRX02969,ZYSHO,2025-03-03,428.32
TRX02970,JNDMY,2024-04-24,36.9
TRX02971,JUNCS,2025-08-28,205.0
TRX02972,SDFOM,2025-09-10,220.27
TRX02973,MRVZP,2025-10-06,142.65
TRX02974,ZSGJL,2024-05-07,812.61
TRX02975,JWFAA,2025-01-12,99.57
TRX02976,NBAIT,2023-06-18,299.28
TRX02977,DOCIM,2025-08-01,325.58
TRX02978,MIOPB,2025-01-16,720.41
TRX02979,QIUQA,2023-12-28,629.24
TRX02980,IHNNF,2023-02-11,124.95
TRX02981,YEFCK,2024-01-08,943.03
TRX02982,MHPAX,2025-11-05,113.36
TRX02983,HULXT,2025-06-08,716.98
TRX02984,CNNHB,2023-06-26,562.04
TRX02985,YTURY,2025-02-24,738.42
TRX02986,EPKJM,2023-03-28,81.88
TRX02987,VAKRE,2023-02-14,713.25
TRX02988,GIROB,2024-06-24,694.57
TRX02989,HFXFW,2025-08-17,151.7
TRX02990,DSYBX,2024-01-01,446.91
TRX02991,WGHFJ,2025-12-10,777.31
TRX02992,BQAUE,2023-05-07,375.98
TRX02993,SSZTM,2025-07-23,470.94
TRX02994,NTZPE,2024-02-14,194.24
TRX02995,QOJQR,2024-08-04,538.02
TRX02996,DHEID,2023-03-07,461.48
TRX02997,RIILI,2023-02-08,601.33
TRX02998,GPYIB,2025-06-18,495.0
TRX02999,RIZHL,2025-09-26,97.22
TRX03000,EWXVL,2025-02-05,497.11
TRX03001,GWAUZ,2024-09-10,253.39
TRX03002,PVZBS,2023-10-02,193.56
TRX03003,LDVQM,2023-01-09,540.16
TRX03004,JTTMH,2024-03-01,355.43
TRX03005,OXNXY,2024-03-19,429.16
TRX03006,XDDFR,2023-12-27,413.04
TRX03007,GGQAX,2025-07-24,522.9
TRX03008,DORDA,2025-05-25,775.93
TRX03009,PRANN,2025-08-14,989.64
TRX03010,LPOVZ,2025-10-21,55.78
TRX03011,SIPHH,2024-11-28,316.08
TRX03012,DXFZX,2023-06-27,335.38
TRX03013,LVDFT,2025-04-26,588.94
TRX03014,NYFRN,2025-11-21,288.35
TRX03015,ROGWD,2025-06-19,271.99
TRX03016,XJYAU,2024-08-23,414.3
TRX03017,PWXEP,2025-07-19,222.9
TRX03018,CWOVA,2025-10-15,26.49
TRX03019,SMWXR,2023-02-21,72.76
TRX03020,KMSES,2025-03-29,954.42
TRX03021,TVOYL,2025-06-17,611.7
TRX03022,EHGAO,2024-03-10,492.59
TRX03023,QVUBC,2024-05-30,675.94
TRX03024,JNIEN,2023-08-29,679.01
TRX03025,IKATL,2025-02-02,961.02
TRX03026,KSZYN,2023-06-02,114.63
TRX03027,RIJKA,2024-05-22,56.64
TRX03028,TIELS,2024-03-20,393.19
TRX03029,ICQDS,2025-04-08,953.6
TRX03030,DNXXB,2024-11-16,88.05
TRX03031,ZRVML,2025-07-21,125.14
TRX03032,UDIJG,2023-09-12,661.84
TRX03033,VTXJA,2024-12-02,350.92
TRX03034,WQNLN,2025-06-07,791.48
TRX03035,HJIKW,2025-06-14,855.71
TRX03036,DIGOV,2025-04-16,433.47
TRX03037,ZHYRU,2025-09-27,14.29
TRX03038,EWARV,2025-11-21,124.73
TRX03039,SINKE,2023-12-25,456.34
TRX03040,KTINQ,2025-04-13,732.54
TRX03041,EDOLS,2023-11-04,610.22
TRX03042,IADEQ,2025-06-04,555.64
TRX03043,YPTOQ,2023-08-20,500.07
TRX03044,ICZSY,2023-01-30,24.48
TRX03045,QLFGX,2023-12-28,940.19
TRX03046,UXWCV,2023-04-26,313.0
TRX03047,BQDIG,2024-03-08,915.54
TRX03048,DPFEC,2023-06-12,29.78
TRX03049,JPIES,2025-12-08,832.94
TRX03050,XMCXB,2023-05-24,449.28
TRX03051,GIAZS,2024-06-01,755.92
TRX03052,NIXCB,2025-12-03,873.71
TRX03053,XLQFC,2024-10-03,743.98
TRX03054,AFSOK,2024-09-30,711.61
TRX03055,BYFVS,2024-09-26,588.35
TRX03056,YXCAS,2023-11-28,911.4
TRX03057,NCAFP,2024-02-21,376.61
TRX03058,PDREW,2025-09-30,599.34
TRX03059,XIUVK,2024-09-17,974.78
TRX03060,GPDNH,2024-11-05,738.24
TRX03061,WUAFE,2024-09-02,203.36
TRX03062,RAFFC,2024-01-10,960.07
TRX03063,EEGWC,2024-09-12,266.98
TRX03064,DIGQN,2024-06-06,400.87
TRX03065,CSFSG,2025-12-22,464.51
TRX03066,NTDNK,2024-12-18,596.77
TRX03067,REVMM,2023-02-26,702.85
TRX03068,DGBLM,2023-04-16,903.12
TRX03069,QDPUT,2024-05-19,800.94
TRX03070,YGMJY,2024-06-06,617.8
TRX03071,TTJIV,2023-05-09,332.73
TRX03072,UJHGP,2023-09-30,982.5
TRX03073,UCOVO,2024-06-25,29.55
TRX03074,YGNKX,2025-11-07,336.03
TRX03075,DHKMM,2023-07-27,867.17
TRX03076,MQHJQ,2025-09-27,723.04
TRX03077,BKZRE,2025-06-16,720.57
TRX03078,KJGRD,2024-03-06,520.96
TRX03079,GISSR,2023-05-27,867.37
TRX03080,KTVIS,2023-05-13,452.94
TRX03081,JTMWX,2025-09-24,554.75
TRX03082,BQDVX,2024-11-14,77.63
TRX03083,PMUXQ,2024-12-23,296.43
TRX03084,YRADW,2025-08-02,781.54
TRX03085,EGGNR,2023-12-28,771.41
TRX03086,CTUSA,2025-12-07,764.92
TRX03087,SRKNI,2024-02-11,644.27
TRX03088,YNROG,2025-11-17,823.84
TRX03089,OXYEQ,2024-05-14,681.39
TRX03090,OCLYJ,2024-11-29,501.44
TRX03091,QLVDI,2023-03-18,693.37
TRX03092,IBYGY,2024-03-01,574.45
TRX03093,CJHFB,2024-04-08,365.82
TRX03094,BJYLP,2024-04-27,119.4
TRX03095,IZFXZ,2023-02-25,953.23
TRX03096,FAUIG,2023-03-08,496.16
TRX03097,KHTCL,2024-03-30,666.39
TRX03098,VRWXB,2023-03-25,468.29
TRX03099,RUMHA,2024-10-24,502.02
TRX03100,IAYWN,2023-08-24,687.42
TRX03101,PSMNT,2023-12-18,802.36
TRX03102,HJQWW,2024-07-22,764.12
TRX03103,BGZJW,2024-01-25,916.61
TRX03104,GBKZC,2023-03-17,734.22
TRX03105,IMESJ,2025-06-02,460.17
TRX03106,EVUNG,2024-07-09,901.89
TRX03107,FEOXK,2024-04-16,719.77
TRX03108,JDMOS,2024-02-15,94.26
TRX03109,AKPWO,2024-08-30,937.49
TRX03110,VXDUT,2023-05-26,956.23
TRX03111,JVYGM,2024-10-27,274.35
TRX03112,YQSDY,2024-02-10,207.76
TRX03113,BTVVZ,2025-12-30,629.35
TRX03114,OUUMJ,2024-08-10,690.43
TRX03115,COCBC,2025-12-22,379.42
TRX03116,NZZDM,2023-12-09,42.74
TRX03117,CUJOW,2024-02-27,510.8
TRX03118,WTEBL,2025-08-03,136.42
TRX03119,LYXYS,2025-01-26,361.23
TRX03120,QLLEQ,2024-07-07,209.9
TRX03121,HOTHL,2023-04-01,715.75
TRX03122,KCNKJ,2025-12-05,682.5
TRX03123,PKEQR,2025-01-11,671.51
TRX03124,VDTZB,2025-11-11,761.38
TRX03125,YRWNB,2023-02-05,455.87
TRX03126,KVEUD,2025-09-12,243.97
TRX03127,DNKQX,2023-08-22,669.88
TRX03128,XIROZ,2023-11-23,555.75
TRX03129,LCREZ,2023-05-31,481.73
TRX03130,BPKLA,2024-01-01,728.74
TRX03131,TZXWB,2023-08-17,694.19
TRX03132,NZDRK,2024-06-23,880.45
TRX03133,GILGR,2024-12-23,260.49
TRX03134,PYDWP,2024-04-28,275.03
TRX03135,EKWIT,2024-12-28,816.19
TRX03136,QIIBS,2024-12-05,151.98
TRX03137,VZNEZ,2025-06-01,846.16
TRX03138,ZHKAQ,2023-02-17,420.75
TRX03139,HMQSD,2025-02-19,325.89
TRX03140,VKDAX,2023-09-01,232.9
TRX03141,MMVQZ,2023-06-02,979.02
TRX03142,BGGWZ,2024-12-29,772.78
TRX03143,BAUAV,2024-05-09,589.79
TRX03144,SLHFJ,2024-11-30,981.78
TRX03145,OKPJM,2024-01-19,615.53
TRX03146,ZTRKN,2023-03-18,150.94
TRX03147,TCWRA,2025-05-17,601.01
TRX03148,TPBQT,2024-06-10,828.4
TRX03149,IRJCU,2025-04-23,602.83
TRX03150,LZACW,2024-10-10,668.72
TRX03151,GTQKT,2023-08-04,619.87
TRX03152,LCRZG,2024-05-31,40.8
TRX03153,DIOBO,2025-01-20,215.75
TRX03154,RKREU,2025-03-08,318.2
TRX03155,EWARM,2024-09-05,572.38
TRX03156,VWWQW,2025-07-09,638.65
TRX03157,TQMRX,2025-01-15,315.33
TRX03158,HNEOS,2025-07-10,452.09
TRX03159,JWZBX,2024-10-12,583.89
TRX03160,DSVPC,2024-08-17,17.23
TRX03161,KWVFW,2025-04-16,87.45
TRX03162,ADNTM,2023-04-12,933.76
TRX03163,LKABA,2023-08-09,983.85
TRX03164,XKJSN,2025-04-07,955.43
TRX03165,MPQFL,2023-09-02,951.94
TRX03166,HLYSL,2025-01-27,216.35
TRX03167,PAGDX,2024-12-17,431.89
TRX03168,DWWHD,2025-01-28,617.73
TRX03169,FUVOR,2024-01-27,59.36
TRX03170,GDLWN,2023-08-20,97.95
TRX03171,FEIQZ,2023-10-06,409.54
TRX03172,BGTIC,2024-01-12,927.72
TRX03173,OQEWW,2023-05-07,727.89
TRX03174,YUDOE,2025-09-03,290.02
TRX03175,RYEIJ,2024-03-14,397.75
TRX03176,DHGUN,2024-12-31,755.26
TRX03177,WCTTY,2024-10-26,423.63
TRX03178,LPAQK,2024-04-27,171.94
TRX03179,WAHIE,2023-04-27,308.98
TRX03180,KTJWI,2024-06-09,227.62
TRX03181,CFXKZ,2024-11-28,927.24
TRX03182,XXQMQ,2023-04-11,299.51
TRX03183,EPGFZ,2023-03-12,942.86
TRX03184,WHLDX,2024-01-14,70.89
TRX03185,WOCRC,2025-03-13,782.99
TRX03186,ZUITE,2023-07-24,921.49
TRX03187,SIRSY,2024-05-18,237.62
TRX03188,VIJTH,2025-12-16,496.93
TRX03189,QHDBD,2023-01-30,67.55
TRX03190,HLNET,2023-07-13,473.31
TRX03191,FDPUV,2025-08-28,408.03
TRX03192,TXWQN,2023-09-17,729.22
TRX03193,XFTPC,2024-08-20,20.93
TRX03194,TBQLW,2024-07-25,327.9
TRX03195,KVHCF,2024-03-18,421.2
TRX03196,XPGOC,2025-10-21,536.46
TRX03197,IAOLP,2025-08-27,383.83
TRX03198,ODEJA,2023-11-19,836.78
TRX03199,IQGZL,2025-07-11,782.06
TRX03200,HNNAJ,2023-05-14,672.78
TRX03201,DUGEH,2023-04-09,605.2
TRX03202,ZVYFC,2025-08-20,142.98
TRX03203,KGBHZ,2023-07-01,71.08
TRX03204,ZEDSJ,2023-11-13,697.42
TRX03205,OLACG,2025-10-07,300.17
TRX03206,TLBRR,2025-02-18,39.83
TRX03207,UJYOY,2024-06-20,509.86
TRX03208,PTOLJ,2025-01-01,917.02
TRX03209,ZYIWJ,2025-11-09,911.43
TRX03210,PLEMV,2025-02-25,140.84
TRX03211,NGEHY,2024-07-26,48.75
TRX03212,SRDEQ,2023-12-12,911.02
TRX03213,EPYFP,2023-08-21,242.49
TRX03214,DDGEW,2023-05-06,253.25
TRX03215,JKMQY,2023-10-30,426.35
TRX03216,ZMKDB,2024-12-24,886.72
TRX03217,EFVPI,2024-06-24,36.08
TRX03218,MQFYS,2024-04-07,631.95
TRX03219,AWEQM,2024-01-18,336.06
TRX03220,AJLNJ,2024-07-20,246.56
TRX03221,BRDTM,2025-05-19,699.28
TRX03222,CLMLF,2024-05-22,370.34
TRX03223,VRZLH,2025-02-12,860.0
TRX03224,HKTRO,2023-07-10,324.24
TRX03225,YOOSN,2023-04-30,771.53
TRX03226,MWBXL,2024-12-09,197.06
TRX03227,HHMGY,2025-10-10,338.45
TRX03228,VFNAK,2024-08-21,60.12
TRX03229,VUVWH,2024-04-01,664.35
TRX03230,EWJVH,2024-02-20,878.24
TRX03231,FBHXD,2025-08-09,346.06
TRX03232,QAJJV,2025-01-13,951.3
TRX03233,ROTFB,2023-03-18,30.68
TRX03234,GEFZY,2024-03-30,577.48
TRX03235,ZHOFK,2025-05-21,578.67
TRX03236,VYSSW,2025-09-28,412.94
TRX03237,ZMJXI,2024-10-08,689.44
TRX03238,NBXBP,2025-08-24,971.81
TRX03239,NDUKH,2024-07-25,638.12
TRX03240,YONDP,2024-05-08,640.72
TRX03241,CYSXP,2024-06-26,622.52
TRX03242,EUWET,2023-05-04,210.11
TRX03243,VKSVV,2024-02-16,752.2
TRX03244,ZHSTF,2023-11-02,326.13
TRX03245,LYRNU,2025-12-15,23.2
TRX03246,IVQFD,2025-08-07,912.75
TRX03247,VUBKZ,2023-08-07,845.25
TRX03248,NBUDS,2025-05-09,557.27
TRX03249,VPMWH,2025-07-15,575.39
TRX03250,LSUPN,2023-03-20,488.38
TRX03251,XPOKH,2024-02-16,217.66
TRX03252,WVIHP,2023-07-29,381.93
TRX03253,MRVEZ,2025-05-04,768.95
TRX03254,CSLMO,2024-06-21,244.1
TRX03255,BWCUY,2023-10-28,400.25
TRX03256,EYJPT,2025-09-25,235.28
TRX03257,HOQQZ,2025-11-26,715.99
TRX03258,BRIKH,2023-05-28,881.03
TRX03259,PHKGO,2023-06-22,105.78
TRX03260,TUKCK,2024-12-19,295.06
TRX03261,UNOVX,2024-05-06,687.96
TRX03262,HHXGC,2024-08-18,364.03
TRX03263,THYTZ,2025-11-15,118.73
TRX03264,ZWZOR,2025-11-26,184.26
TRX03265,BTLHK,2024-05-29,728.9
TRX03266,GGCUX,2025-10-01,867.37
TRX03267,KWSDS,2023-07-17,11.54
TRX03268,GANMJ,2023-11-19,141.54
TRX03269,TWXQT,2024-05-15,424.46
TRX03270,XJYJQ,2025-01-31,924.23
TRX03271,ANRZR,2025-12-29,996.92
TRX03272,UYEBM,2025-03-12,805.99
TRX03273,BIBBL,2023-07-28,154.75
TRX03274,VTMDN,2023-04-12,545.25
TRX03275,BGOSB,2024-02-24,616.79
TRX03276,SOJZB,2025-08-11,425.01
TRX03277,BQGYB,2023-11-29,491.75
TRX03278,YCQDE,2023-04-08,862.1
TRX03279,BDGLH,2024-08-14,449.97
TRX03280,NPTDV,2023-06-12,164.37
TRX03281,MESAR,2025-03-25,925.27
TRX03282,ENUPM,2025-11-26,639.65
TRX03283,WMRDR,2024-11-21,80.4
TRX03284,ABAJF,2024-10-28,269.77
TRX03285,IFZPM,2025-03-13,215.24
TRX03286,QGBSO,2025-11-02,10.76
TRX03287,GNZSA,2024-01-13,566.0
TRX03288,XIJHE,2025-05-27,972.93
TRX03289,WUDYE,2024-06-21,738.29
TRX03290,UIYRT,2023-11-08,706.14
TRX03291,FXETJ,2023-01-11,303.23
TRX03292,HNWDU,2023-05-07,979.33
TRX03293,YNLSG,2025-10-29,72.75
TRX03294,IOHQP,2023-03-02,12.3
TRX03295,LCZTR,2025-02-25,237.38
TRX03296,ODCHP,2025-09-20,488.11
TRX03297,KPGYL,2023-12-08,394.55
TRX03298,REOEC,2025-06-19,249.21
TRX03299,UFTKV,2025-11-18,727.35
TRX03300,HSZEX,2025-04-03,83.71
TRX03301,JZCYT,2023-12-08,36.13
TRX03302,MJHPP,2025-08-23,988.24
TRX03303,ZVFQQ,2023-09-08,392.14
TRX03304,VVGUQ,2024-10-23,469.3
TRX03305,DFDSA,2023-12-26,113.16
TRX03306,HFQGL,2025-01-21,199.49
TRX03307,JXDPU,2024-10-31,50.16
TRX03308,OVSZW,2023-11-07,573.99
TRX03309,UKFET,2025-01-05,990.48
TRX03310,KRVOC,2025-03-03,36.85
TRX03311,DLZFE,2025-03-31,13.79
TRX03312,KPOLV,2025-04-20,746.06
TRX03313,OLUFV,2023-06-21,900.25
TRX03314,JMJWJ,2025-06-02,288.74
TRX03315,FWHBS,2025-05-26,174.22
TRX03316,USHCO,2024-06-16,619.55
TRX03317,JWFDY,2024-05-28,68.43
TRX03318,TKUEJ,2024-02-24,484.48
TRX03319,FGRAY,2024-05-12,708.18
TRX03320,PSNAZ,2025-03-10,750.94
TRX03321,RGUHU,2024-10-21,862.65
TRX03322,YDYRK,2023-08-19,634.09
TRX03323,LPKYU,2024-10-11,10.14
TRX03324,JJDQP,2025-05-06,767.88
TRX03325,YRKXP,2025-10-15,476.62
TRX03326,EYDGJ,2023-05-07,370.12
TRX03327,SYDAO,2025-05-23,425.64
TRX03328,WDKMH,2023-03-26,418.88
TRX03329,XLJHO,2024-08-23,612.97
TRX03330,EAWKW,2024-01-10,11.28
TRX03331,JQFBH,2023-02-14,952.29
TRX03332,RZXUF,2025-06-20,431.61
TRX03333,HXOGL,2023-05-25,735.48
TRX03334,OWATN,2023-02-02,270.28
TRX03335,JDTTX,2023-05-14,645.59
TRX03336,JXDKA,2024-03-20,437.75
TRX03337,OZYHU,2023-10-11,563.81
TRX03338,AONYE,2024-03-31,440.11
TRX03339,JAWJD,2023-05-03,791.78
TRX03340,CORNS,2023-12-01,224.2
TRX03341,QSZNC,2025-12-02,198.04
TRX03342,DBVKC,2023-01-25,330.26
TRX03343,LDYIJ,2025-12-28,636.49
TRX03344,XBAQC,2024-07-13,796.11
TRX03345,MYSEL,2025-02-06,131.48
TRX03346,ANAKR,2025-03-06,893.47
TRX03347,ZCQZZ,2025-05-19,559.6
TRX03348,TFEUU,2024-04-06,971.21
TRX03349,ANSNL,2025-10-01,952.3
TRX03350,UWHFY,2023-07-26,146.5
TRX03351,XEVYH,2025-12-15,571.72
TRX03352,OVZYF,2023-07-20,818.96
TRX03353,SKNZC,2024-08-03,807.15
TRX03354,WCUYF,2025-11-09,912.58
TRX03355,FEJIN,2023-12-10,279.33
TRX03356,NWXAI,2023-12-16,26.63
TRX03357,WKUYQ,2023-09-04,356.35
TRX03358,IGHJM,2025-08-25,830.3
TRX03359,FPSNZ,2023-02-04,702.81
TRX03360,XPWZU,2023-06-27,543.04
TRX03361,ZZGWD,2023-06-17,250.98
TRX03362,KREHW,2025-12-18,366.47
TRX03363,FFEIG,2024-01-04,37.02
TRX03364,APHSB,2025-09-15,652.79
TRX03365,IWSMI,2025-05-07,474.36
TRX03366,BHGZK,2024-04-22,474.07
TRX03367,MINVK,2025-02-23,635.26
TRX03368,SGUKF,2025-11-10,484.33
TRX03369,DLVTB,2025-08-15,694.42
TRX03370,MBXUR,2025-12-26,893.33
TRX03371,GVHJD,2025-06-24,421.76
TRX03372,CSPUY,2023-06-06,254.81
TRX03373,SEUIA,2023-08-22,95.5
TRX03374,APHEQ,2024-04-25,587.37
TRX03375,ZKLPA,2025-08-13,916.63
TRX03376,QNWTL,2024-10-22,580.47
TRX03377,BGTQC,2024-08-05,355.45
TRX03378,LHZDH,2024-09-23,350.92
TRX03379,RAVCT,2025-04-30,184.47
TRX03380,XARZE,2024-10-12,510.18
TRX03381,RJCJQ,2023-02-15,584.08
TRX03382,UJJNM,2025-02-15,238.53
TRX03383,VQLRC,2023-07-29,224.82
TRX03384,DKEXS,2025-02-09,906.46
TRX03385,IPXUC,2025-07-21,549.27
TRX03386,RPVZG,2025-07-19,368.45
TRX03387,APMJT,2023-12-08,249.07
TRX03388,XSFLW,2023-10-16,725.63
TRX03389,SVLRB,2024-05-16,534.42
TRX03390,STFSE,2025-08-27,791.46
TRX03391,UXWGN,2023-05-14,998.06
TRX03392,AYWYX,2024-08-04,943.75
TRX03393,IMVHS,2025-11-01,786.71
TRX03394,IWEAQ,2024-07-16,691.07
TRX03395,ZEXPB,2024-06-09,112.08
TRX03396,HRAPU,2025-07-14,865.16
TRX03397,FWRVB,2025-12-12,355.25
TRX03398,UNHQP,2024-06-08,570.03
TRX03399,ZGYAL,2024-11-25,864.64
TRX03400,FKIYQ,2023-02-18,90.59
TRX03401,JGWMW,2024-02-23,258.26
TRX03402,LLZFG,2025-10-08,943.05
TRX03403,ZJRBS,2023-11-20,149.39
TRX03404,PIFDT,2023-04-25,344.44
TRX03405,CDJXC,2025-01-23,264.64
TRX03406,EGBJP,2025-05-05,967.43
TRX03407,QPFBF,2023-08-04,42.14
TRX03408,ENQWD,2025-12-31,980.11
TRX03409,PEVMV,2025-05-24,19.25
TRX03410,GUPRG,2025-03-27,505.41
TRX03411,QELWK,2024-05-31,261.25
TRX03412,FBPWQ,2024-07-04,510.97
TRX03413,CEWAV,2023-09-21,805.56
TRX03414,KBOJF,2023-01-10,915.3
TRX03415,EHMDB,2024-10-22,904.24
TRX03416,RXJNX,2024-05-29,837.95
TRX03417,SPLJM,2025-01-10,198.7
TRX03418,MXNYR,2024-03-30,584.13
TRX03419,XIAWG,2025-12-22,994.54
TRX03420,FSITB,2023-09-07,569.8
TRX03421,SKCVD,2023-01-04,810.65
TRX03422,BYZQO,2023-03-02,977.7
TRX03423,ZLULM,2023-09-14,721.7
TRX03424,DECBM,2024-10-27,773.01
TRX03425,EEFMF,2024-06-17,258.55
TRX03426,ACGBH,2023-02-23,762.9
TRX03427,NIDIE,2024-08-29,784.47
TRX03428,EXNID,2025-11-02,549.93
TRX03429,AYJVT,2024-07-08,953.18
TRX03430,GBQWK,2024-09-24,336.87
TRX03431,VFNYK,2024-12-13,80.79
TRX03432,BATRM,2024-10-15,285.15
TRX03433,ZNKVH,2025-08-15,789.4
TRX03434,LSTRN,2024-03-31,187.67
TRX03435,XRETK,2024-07-26,484.82
TRX03436,HUVEC,2024-09-23,575.47
TRX03437,PXGSA,2025-06-24,999.06
TRX03438,HIKUK,2025-03-22,908.23
TRX03439,EYQLN,2023-02-27,934.29
TRX03440,UDFDQ,2023-10-22,598.65
TRX03441,ALQXV,2025-01-08,652.6
TRX03442,IVXYN,2023-06-09,39.02
TRX03443,TOGYS,2023-08-06,679.12
TRX03444,NXHKJ,2024-05-17,897.02
TRX03445,ECLYR,2025-01-15,910.9
TRX03446,WIRNP,2023-10-19,940.27
TRX03447,MFCMU,2024-01-18,468.48
TRX03448,GLKVB,2024-02-25,579.19
TRX03449,NJIRL,2024-09-25,723.87
TRX03450,XMJZN,2024-12-13,959.06
TRX03451,MRXFG,2025-07-17,368.96
TRX03452,LWTHF,2025-07-30,948.22
TRX03453,FAVQJ,2023-10-24,59.64
TRX03454,JRMFZ,2025-11-11,117.29
TRX03455,WTQSZ,2023-02-24,292.73
TRX03456,FAFRY,2023-11-04,811.13
TRX03457,INTYV,2024-09-16,365.61
TRX03458,WYLUM,2023-02-19,20.46
TRX03459,ARCHZ,2025-10-07,201.24
TRX03460,JINRZ,2023-01-15,525.66
TRX03461,OSHRZ,2025-06-30,952.3
TRX03462,IVERB,2024-12-06,548.09
TRX03463,GZIVT,2024-08-14,212.97
TRX03464,IXNTM,2024-02-17,191.17
TRX03465,XOQXH,2023-07-26,267.47
TRX03466,OIYMA,2023-07-19,367.73
TRX03467,DSDLK,2025-10-05,273.88
TRX03468,IYLVM,2023-05-12,288.52
TRX03469,BWHAR,2023-01-21,981.62
TRX03470,PDCCW,2024-08-16,556.83
TRX03471,TXKGL,2025-09-12,904.85
TRX03472,FHFIR,2024-07-07,709.51
TRX03473,IPXEY,2024-09-23,974.48
TRX03474,RPKHP,2025-06-01,583.05
TRX03475,IJTXH,2024-02-28,67.29
TRX03476,ZZTGK,2024-07-09,904.24
TRX03477,MZJUR,2024-05-16,739.29
TRX03478,UNWBT,2024-03-09,818.32
TRX03479,FOVMA,2025-04-06,802.92
TRX03480,SJHIO,2023-03-24,28.92
TRX03481,YKTQO,2023-10-16,940.03
TRX03482,LRNEY,2023-09-03,830.44
TRX03483,LQLNE,2025-11-26,943.48
TRX03484,CFCIQ,2023-08-21,83.5
TRX03485,IFMCY,2024-04-06,118.73
TRX03486,VEGJZ,2025-08-29,522.61
TRX03487,HWJKW,2023-05-08,211.21
TRX03488,ONLZU,2024-11-16,149.23
TRX03489,LQYEI,2023-09-09,139.08
TRX03490,WUNEG,2025-04-12,906.64
TRX03491,PDUNA,2023-09-27,926.27
TRX03492,CGMWJ,2025-09-12,674.7
TRX03493,OTOMO,2024-05-25,595.74
TRX03494,ZHQED,2024-05-04,223.78
TRX03495,TVWPY,2023-04-06,409.42
TRX03496,XCJAA,2023-09-11,826.99
TRX03497,RUZOT,2024-01-09,152.99
TRX03498,ZVSTB,2024-04-01,710.35
TRX03499,DFTQA,2024-04-06,611.25
TRX03500,ZUTQI,2025-06-30,673.64
TRX03501,SJHYN,2024-12-11,475.62
TRX03502,FOPVZ,2024-09-23,422.33
TRX03503,BYKJW,2024-10-10,999.25
TRX03504,URGXC,2023-03-22,883.31
TRX03505,BGGCT,2023-02-04,916.0
